,language,project,path,method,cyclomatic_complexity,date,nloc,proportion_nloc,start-line,end-line,commits,total_lines_add,total_lines_del,diff_lines,authors,lifetime,frequency,proportion_add_method,stars_project,source_files_project,commits_project,lifetime_project,first_CC,middle_1,middle_2,last_CC
39,C#,efcore,test/EFCore.Tests/ChangeTracking/Internal/FixupCompositeTest.cs,FixupCompositeTest::Add_dependent_but_not_principal_one_to_many_dep_uni_FK_not_set_dependent_nav_set(EntityStateentityState),2,2020-08-11 14:40:49-07:00,20,0.006169031462060457,2426.0,2449.0,6,86,39,47,5,1191,0.005037783375314861,0.3887959866220736,9456,3572,10538,2392,2,2,2,2
40,C#,ShareX,ShareX.HelpersLib/Forms/DebugForm.cs,"DebugForm::btnLoadedAssemblies_Click(objectsender,EventArgse)",3,2020-08-11 20:24:58+03:00,14,0.14893617021276595,107.0,121.0,6,33,5,28,3,1523,0.003939592908732764,0.010008006405124099,13785,753,6344,2498,2,2,3,3
41,C#,ShareX,ShareX.UploadersLib/FileUploaders/MediaFire.cs,"MediaFire::PollUpload(stringuploadKey,stringfileName)",9,2020-08-11 20:24:58+03:00,25,0.11961722488038275,132.0,157.0,9,61,11,50,1,1537,0.005855562784645413,0.11489191353082466,13785,753,6344,2498,8,8,9,9
42,C#,efcore,test/EFCore.Tests/ChangeTracking/Internal/QueryFixupTest.cs,QueryFixupContext::OnModelCreating(ModelBuildermodelBuilder),2,2020-08-11 14:40:49-07:00,76,0.0735009671179884,1151.0,1242.0,7,226,65,161,4,1176,0.005952380952380952,0.3624581939799331,9456,3572,10538,2392,1,2,2,2
43,C#,efcore,test/EFCore.Specification.Tests/TestModels/ComplexNavigationsModel/Level4.cs,Level4::Equals(Level4other),4,2020-08-11 14:40:49-07:00,7,0.1794871794871795,44.0,50.0,4,12,3,9,4,918,0.004357298474945534,0.49665551839464883,9456,3572,10538,2392,4,4,4,4
44,C#,wpf,src/Microsoft.DotNet.Wpf/src/System.Xaml/System/Xaml/XamlMember.cs,XamlMember::LookupValueSerializer(),5,2020-08-11 14:11:32+00:00,17,0.019144144144144143,703.0,719.0,4,22,6,16,1,148,0.02702702702702703,0.00778816199376947,4664,4286,2473,642,5,5,5,5
45,C#,IdentityServer4,src/IdentityServer4/src/Endpoints/AuthorizeCallbackEndpoint.cs,AuthorizeCallbackEndpoint::ProcessAsync(HttpContextcontext),12,2020-08-09 09:09:27-04:00,37,0.5138888888888888,40.0,84.0,7,120,4,116,4,909,0.007700770077007701,0.39547038327526135,7065,1141,3203,1722,9,9,12,12
46,C#,Nancy,test/Nancy.Owin.Tests/AppBuilderExtensionsFixture.cs,TestModule::TestModule(),2,2020-04-26 18:10:26+02:00,5,0.05952380952380953,97.0,102.0,4,9,1,8,3,705,0.005673758865248227,0.4687577794373911,7131,961,5476,4017,1,1,1,2
47,C#,orleans,src/Azure/Orleans.Reminders.AzureStorage/Storage/RemindersTableManager.cs,"RemindersTableManager::DeleteReminderEntryConditionally(ReminderTableEntryreminderEntry,stringeTag)",5,2020-08-11 12:40:07-07:00,18,0.08490566037735849,211.0,228.0,7,72,4,68,5,1720,0.004069767441860465,0.016488845780795344,6892,2673,4929,2062,5,5,5,5
48,C#,ShareX,ShareX.UploadersLib/Forms/UploadersConfigForm.cs,"UploadersConfigForm::lvBoxFolders_MouseDoubleClick(objectsender,MouseEventArgse)",4,2020-08-11 20:24:58+03:00,13,0.005325686194182712,1909.0,1921.0,7,58,1,57,2,417,0.016786570743405275,0.07606084867894315,13785,753,6344,2498,4,4,4,4
49,C#,PowerShell,src/System.Management.Automation/engine/remoting/fanin/WSManPlugin.cs,"WSManPluginInstance::StopCommand(WSManNativeApi.WSManPluginRequestrequestDetails,IntPtrshellContext,IntPtrcommandContext)",4,2020-08-11 14:01:47-07:00,58,0.04090267983074753,741.0,805.0,7,88,24,64,6,1583,0.004421983575489577,0.2053838484546361,22095,1282,8300,2006,4,4,4,4
50,C#,efcore,src/EFCore.Cosmos/Query/Internal/CosmosShapedQueryCompilingExpressionVisitor.ReadItemQueryingEnumerable.cs,Enumerator::MoveNext(),5,2020-08-11 14:40:49-07:00,32,0.13675213675213674,96.0,133.0,4,54,17,37,3,109,0.03669724770642202,0.9523411371237458,9456,3572,10538,2392,6,5,5,5
51,C#,PowerShell,src/System.Management.Automation/engine/CommandDiscovery.cs,"CommandDiscovery::GetCmdletInfo(stringcmdletName,boolsearchAllScopes)",10,2020-08-11 14:01:47-07:00,55,0.04733218588640276,1451.0,1516.0,9,75,10,65,7,1583,0.005685407454200884,0.2053838484546361,22095,1282,8300,2006,10,10,10,10
52,C#,PowerShell,src/System.Management.Automation/engine/COM/ComInvoker.cs,"ComInvoker::Invoke(IDispatchtarget,intdispId,object[]args,bool[]byRef,COM.INVOKEKINDinvokeKind)",29,2020-08-11 14:01:47-07:00,120,0.42105263157894735,138.0,306.0,7,184,16,168,6,1583,0.004421983575489577,0.2053838484546361,22095,1282,8300,2006,29,29,29,29
53,C#,efcore,test/EFCore.Relational.Tests/Storage/RelationalDatabaseFacadeExtensionsTest.cs,"RelationalDatabaseFacadeExtensionsTest::Can_pass_single_string(boolasync,boolcancellation)",3,2020-08-11 14:40:49-07:00,24,0.09125475285171104,234.0,259.0,7,80,29,51,5,1023,0.006842619745845552,0.45944816053511706,9456,3572,10538,2392,3,3,3,3
54,C#,ILSpy,ILSpy/Analyzers/AnalyzerScope.cs,AnalyzerScope::GetTypesInScope(CancellationTokenct),2,2020-08-10 21:34:35+02:00,15,0.0925925925925926,81.0,95.0,4,28,14,14,2,605,0.006611570247933884,0.8388746803069054,11047,1103,6159,4692,3,4,2,2
55,C#,PowerShell,src/System.Management.Automation/singleshell/config/MshSnapinInfo.cs,"PSSnapInReader::ReadOne(RegistryKeymshSnapInRoot,stringmshsnapinId)",6,2020-08-11 14:01:47-07:00,42,0.04767309875141884,691.0,740.0,10,71,22,49,6,1583,0.006317119393556538,0.2053838484546361,22095,1282,8300,2006,7,6,6,6
56,C#,ILSpy,ICSharpCode.Decompiler/IL/Transforms/TransformAssignment.cs,"TransformAssignment::TransformPostIncDecOperator(Blockblock,inti)",25,2020-08-10 21:34:35+02:00,48,0.08823529411764706,711.0,760.0,10,84,34,50,1,1037,0.009643201542912247,0.7738704177323104,11047,1103,6159,4692,12,21,23,25
57,C#,IdentityServer4,samples/Clients/src/ConsoleResourceOwnerFlowReference/Program.cs,Program::RequestTokenAsync(),3,2020-08-09 09:09:27-04:00,17,0.3207547169811321,23.0,45.0,5,26,4,22,2,432,0.011574074074074073,0.7293844367015099,7065,1141,3203,1722,3,3,3,3
58,C#,ILSpy,ICSharpCode.Decompiler/CSharp/Resolver/CSharpConversions.cs,"CSharpConversions::ImplicitConversion(ITypefromType,ITypetoType)",4,2020-08-10 21:34:35+02:00,13,0.0123574144486692,158.0,173.0,4,21,6,15,2,945,0.004232804232804233,0.7738704177323104,11047,1103,6159,4692,4,4,4,4
59,C#,PowerShell,src/System.Management.Automation/FormatAndOutput/common/DisplayDatabase/typeDataXmlLoader_Table.cs,"TypeInfoDataBaseLoader::LoadColumnHeaderDefinition(XmlNodecolumnHeaderNode,intindex)",10,2020-08-11 14:01:47-07:00,64,0.1523809523809524,179.0,249.0,8,157,18,139,7,1583,0.00505369551484523,0.2053838484546361,22095,1282,8300,2006,10,10,10,10
60,C#,PowerShell,src/Microsoft.PowerShell.Commands.Utility/commands/utility/Compare-Object.cs,CompareObjectCommand::HandleReferenceObjectOnly(),3,2020-08-11 14:01:47-07:00,9,0.029126213592233014,475.0,484.0,4,20,2,18,4,1583,0.002526847757422615,0.2053838484546361,22095,1282,8300,2006,3,3,3,3
61,C#,efcore,src/EFCore.Design/Scaffolding/Internal/CSharpEntityTypeGenerator.cs,CSharpEntityTypeGenerator::GenerateColumnAttribute(IPropertyproperty),8,2020-08-11 14:40:49-07:00,20,0.05830903790087464,315.0,339.0,5,29,5,24,4,1040,0.004807692307692308,0.512123745819398,9456,3572,10538,2392,8,8,8,8
62,C#,orleans,src/Orleans.CodeGenerator/WellKnownTypes.cs,WellKnownTypes::WellKnownTypes(Compilationcompilation),6,2020-08-11 12:40:07-07:00,136,0.5483870967741935,10.0,149.0,4,102,99,3,3,107,0.037383177570093455,0.918525703200776,6892,2673,4929,2062,6,6,6,6
63,C#,PowerShell,src/System.Management.Automation/engine/SessionStateScopeAPIs.cs,SessionStateInternal::while(scope!=null),2,2020-08-11 14:01:47-07:00,9,0.05056179775280899,191.0,200.0,4,16,7,9,3,999,0.004004004004004004,0.2053838484546361,22095,1282,8300,2006,2,2,2,2
64,C#,ShareX,ShareX.HelpersLib/Forms/DNSChangerForm.cs,DNSChangerForm::DNSChangerForm(),2,2020-08-11 20:24:58+03:00,22,0.13253012048192772,35.0,59.0,16,143,26,117,3,1921,0.008328995314940135,0.0656525220176141,13785,753,6344,2498,2,2,2,2
65,C#,efcore,test/EFCore.SqlServer.Tests/SqlServerTypeMapperTest.cs,SqlServerTypeMapperTest::Does_simple_SQL_Server_mappings_for_nullable_CLR_types_to_DbTypes(),11,2020-08-11 14:40:49-07:00,15,0.013169446883230905,82.0,96.0,13,163,41,122,5,1099,0.011828935395814377,0.05309364548494983,9456,3572,10538,2392,16,16,12,11
66,C#,efcore,src/EFCore/Query/Internal/NavigationExpandingExpressionVisitor.cs,NavigationExpandingExpressionVisitor::ApplyPendingOrderings(NavigationExpansionExpressionsource),18,2020-08-11 14:40:49-07:00,73,0.04989747095010253,1249.0,1333.0,4,90,5,85,3,243,0.01646090534979424,0.842809364548495,9456,3572,10538,2392,2,2,2,18
67,C#,PowerShell,src/System.Management.Automation/engine/Modules/ModuleSpecification.cs,ModuleSpecification::ToString(),9,2020-08-11 14:01:47-07:00,30,0.13953488372093026,191.0,227.0,6,60,24,36,6,1583,0.003790271636133923,0.2053838484546361,22095,1282,8300,2006,9,9,9,9
68,C#,efcore,src/EFCore/Diagnostics/CoreLoggerExtensions.cs,"CoreLoggerExtensions::SaveChangesStarting([NotNull]thisIDiagnosticsLogger<DbLoggerCategory.Update>diagnostics,[NotNull]DbContextcontext)",4,2020-08-11 14:40:49-07:00,21,0.00865265760197775,3084.0,3109.0,5,68,19,49,1,885,0.005649717514124294,0.625,9456,3572,10538,2392,3,3,3,4
69,C#,PowerShell,src/System.Management.Automation/engine/SessionStateDynamicProperty.cs,"SessionStateInternal::RemoveProperty(string[]paths,stringproperty,CmdletProviderContextcontext)",4,2020-08-11 14:01:47-07:00,34,0.031598513011152414,519.0,557.0,5,48,10,38,4,1583,0.003158559696778269,0.2053838484546361,22095,1282,8300,2006,4,4,4,4
70,C#,PowerShell,src/Microsoft.PowerShell.Commands.Management/cimSupport/cmdletization/cim/QueryJobBase.cs,QueryJobBase::OnNext(CimInstanceitem),3,2020-08-11 14:01:47-07:00,17,0.2698412698412698,26.0,44.0,5,21,3,18,5,1583,0.003158559696778269,0.2053838484546361,22095,1282,8300,2006,3,3,3,3
71,C#,efcore,src/EFCore/Query/Internal/ParameterExtractingExpressionVisitor.cs,ParameterExtractingExpressionVisitor::VisitConditional(ConditionalExpressionconditionalExpression),5,2020-08-11 14:40:49-07:00,15,0.03164556962025317,151.0,167.0,4,21,11,10,4,490,0.00816326530612245,0.7249163879598662,9456,3572,10538,2392,2,5,5,5
72,C#,PowerShell,src/Microsoft.WSMan.Management/ConfigProvider.cs,"WSManConfigProvider::FindResourceValue(objectsessionobj,stringResourceURI,Hashtablecmdlinevalues)",6,2020-08-11 14:01:47-07:00,20,0.004106776180698152,2860.0,2880.0,5,23,3,20,5,1477,0.003385240352064997,0.25822532402791626,22095,1282,8300,2006,6,6,6,6
73,C#,PowerShell,src/System.Management.Automation/engine/hostifaces/MshHostRawUserInterface.cs,PSHostRawUserInterface::LengthInBufferCells(stringsource),2,2020-08-11 14:01:47-07:00,11,0.014397905759162303,1716.0,1727.0,5,14,3,11,4,1583,0.003158559696778269,0.2053838484546361,22095,1282,8300,2006,2,2,2,2
74,C#,IdentityServer4,src/EntityFramework/host/Quickstart/Consent/ConsentController.cs,ConsentController::ProcessConsent(ConsentInputModelmodel),10,2020-08-09 09:09:27-04:00,49,0.2437810945273632,96.0,162.0,12,214,18,196,2,898,0.013363028953229399,0.4448315911730546,7065,1141,3203,1722,9,9,10,10
75,C#,aspnetboilerplate,test/Abp.Web.Tests/ErrorInfoBuilder_Tests.cs,MyErrorInfoConverter::Convert(Exceptionexception),2,2020-08-07 13:18:10+03:00,8,0.14285714285714285,64.0,72.0,4,32,0,32,2,646,0.006191950464396285,0.14650432050274942,8803,2285,6550,2546,2,2,2,2
76,C#,orleans,src/Orleans.Runtime/Core/InsideRuntimeClient.cs,"InsideRuntimeClient::SafeSendResponse(Messagemessage,objectresultObject)",2,2020-08-11 12:40:07-07:00,13,0.02218430034129693,435.0,447.0,7,40,4,36,6,1814,0.003858875413450937,0.016488845780795344,6892,2673,4929,2062,2,2,2,2
77,C#,orleans,src/Orleans.Runtime/Timers/GrainTimer.cs,GrainTimer::GetFullName(),7,2020-08-11 12:40:07-07:00,7,0.045454545454545456,134.0,140.0,5,68,22,46,5,1724,0.002900232018561485,0.016488845780795344,6892,2673,4929,2062,6,5,5,7
78,C#,ShareX,ShareX.HistoryLib/Forms/HistoryForm.cs,"HistoryForm::HistoryForm_Shown(objectsender,EventArgse)",3,2020-08-11 20:24:58+03:00,18,0.049586776859504134,347.0,370.0,8,56,5,51,2,1733,0.004616272360069244,0.010008006405124099,13785,753,6344,2498,1,1,3,3
79,C#,efcore,src/EFCore.Cosmos/Infrastructure/Internal/CosmosDbOptionExtension.cs,ExtensionInfo::GetServiceProviderHashCode(),23,2020-08-11 14:40:49-07:00,28,0.10980392156862744,494.0,523.0,6,37,16,21,4,367,0.01634877384196185,0.8239966555183946,9456,3572,10538,2392,4,6,29,23
80,C#,ILSpy,ICSharpCode.Decompiler/IL/ILReader.cs,ILReader::DecodeCallIndirect(),5,2020-08-10 21:34:35+02:00,27,0.017763157894736842,1440.0,1466.0,5,43,17,26,2,992,0.005040322580645161,0.7787723785166241,11047,1103,6159,4692,3,3,5,5
81,C#,aspnetboilerplate,test/aspnet-core-demo/AbpAspNetCoreDemo/Startup.cs,Startup::ConfigureServices(IServiceCollectionservices),4,2020-08-07 13:18:10+03:00,40,0.3809523809523809,47.0,119.0,34,184,101,83,3,1351,0.025166543301258327,0.4018067556952082,8803,2285,6550,2546,1,1,1,4
82,C#,PowerShell,src/System.Management.Automation/engine/remoting/client/remoterunspace.cs,RemoteDebugger::CheckForValidateState(),5,2020-08-11 14:01:47-07:00,21,0.010852713178294572,2782.0,2810.0,5,38,10,28,4,1129,0.0044286979627989375,0.2053838484546361,22095,1282,8300,2006,7,7,5,5
83,C#,ShareX,ShareX/Forms/NotificationForm.cs,NotificationForm::Dispose(booldisposing),5,2020-08-11 20:24:58+03:00,16,0.056737588652482275,293.0,311.0,4,22,4,18,3,124,0.03225806451612903,0.03282626100880705,13785,753,6344,2498,4,5,5,5
84,C#,PowerShell,src/System.Management.Automation/FormatAndOutput/common/BaseOutputtingCommand.cs,"TableOutputContext::TableOutputContext(OutCommandInnercmd,FormatMessagesContextManager.OutputContextparentContext,GroupStartDataformatData)",3,2020-08-11 14:01:47-07:00,13,0.01492537313432836,962.0,974.0,4,19,0,19,3,995,0.004020100502512563,0.2053838484546361,22095,1282,8300,2006,1,1,1,3
85,C#,PowerShell,src/System.Management.Automation/engine/SessionStateItem.cs,"SessionStateInternal::ClearItemPrivate(CmdletProviderproviderInstance,stringpath,CmdletProviderContextcontext)",5,2020-08-11 14:01:47-07:00,42,0.065625,855.0,901.0,5,53,7,46,5,983,0.00508646998982706,0.2053838484546361,22095,1282,8300,2006,5,5,5,5
86,C#,PowerShell,src/Microsoft.PowerShell.Commands.Management/commands/management/Computer.cs,"ComputerWMIHelper::ContainsSystemDrive(string[]drives,stringsysdrive)",3,2020-08-11 14:01:47-07:00,16,0.01078894133513149,1893.0,1909.0,6,23,7,16,4,1182,0.005076142131979695,0.2053838484546361,22095,1282,8300,2006,3,3,3,3
87,C#,PowerShell,src/System.Management.Automation/engine/SessionStateItem.cs,"SessionStateInternal::InvokeDefaultActionDynamicParameters(stringpath,CmdletProviderContextcontext)",3,2020-08-11 14:01:47-07:00,27,0.0421875,1260.0,1293.0,5,36,3,33,5,1583,0.003158559696778269,0.2053838484546361,22095,1282,8300,2006,3,3,3,3
88,C#,PowerShell,src/Microsoft.WSMan.Management/CurrentConfigurations.cs,"CurrentConfigurations::UpdateOneConfiguration(stringpathToNodeFromRoot,stringconfigurationName,stringconfigurationValue)",6,2020-08-11 14:01:47-07:00,33,0.2598425196850393,151.0,189.0,7,48,10,38,5,1477,0.004739336492890996,0.25822532402791626,22095,1282,8300,2006,6,6,6,6
89,C#,PowerShell,src/Microsoft.PowerShell.Commands.Utility/commands/utility/CustomSerialization.cs,"CustomInternalSerializer::WriteMemberInfoCollection(PSMemberInfoCollection<PSMemberInfo>me,intdepth,boolwriteEnclosingMemberSetElementTag)",4,2020-08-11 14:01:47-07:00,23,0.033381712626995644,701.0,726.0,5,33,8,25,5,1583,0.003158559696778269,0.2053838484546361,22095,1282,8300,2006,5,4,4,4
90,C#,PowerShell,src/Microsoft.PowerShell.Commands.Management/cimSupport/cmdletization/cim/cimChildJobBase.cs,CimChildJobBase<T>::IsWsManQuotaReached(Exceptionexception),18,2020-08-11 14:01:47-07:00,45,0.04945054945054945,85.0,135.0,6,58,8,50,5,1583,0.003790271636133923,0.2053838484546361,22095,1282,8300,2006,18,18,18,18
91,C#,IdentityServer4,src/IdentityServer4/src/Validation/Default/TokenValidator.cs,"TokenValidator::ValidateAccessTokenAsync(stringtoken,stringexpectedScope=null)",15,2020-08-09 09:09:27-04:00,95,0.260989010989011,123.0,244.0,16,504,17,487,3,1630,0.0098159509202454,0.010452961672473868,7065,1141,3203,1722,10,10,15,15
92,C#,PowerShell,src/System.Management.Automation/engine/SessionStateFunctionAPIs.cs,"SessionStateInternal::SetFunction(stringname,ScriptBlockfunction,FunctionInfooriginalFunction,ScopedItemOptionsoptions,boolforce,CommandOriginorigin,ExecutionContextcontext,stringhelpFile,boolisPreValidated)",5,2020-08-11 14:01:47-07:00,44,0.12394366197183099,494.0,545.0,7,59,8,51,6,1583,0.004421983575489577,0.2053838484546361,22095,1282,8300,2006,5,5,5,5
93,C#,PowerShell,src/Microsoft.PowerShell.ConsoleHost/host/msh/Executor.cs,"Executor::ExecuteCommandAndGetResultAsString(stringcommand,outExceptionexceptionThrown)",7,2020-08-11 14:01:47-07:00,26,0.060465116279069774,481.0,517.0,4,41,5,36,4,1583,0.002526847757422615,0.2053838484546361,22095,1282,8300,2006,7,7,7,7
94,C#,ILSpy,ICSharpCode.Decompiler/IL/Transforms/SwitchOnNullableTransform.cs,"SwitchOnNullableTransform::MatchRoslynSwitchOnNullable(InstructionCollection<ILInstruction>instructions,inti,outSwitchInstructionnewSwitch)",20,2020-08-10 21:34:35+02:00,45,0.3461538461538461,129.0,186.0,4,79,22,57,2,520,0.007692307692307693,0.7800511508951407,11047,1103,6159,4692,19,22,20,20
95,C#,orleans,src/AWS/Orleans.Clustering.DynamoDB/Membership/DynamoDBMembershipTable.cs,DynamoDBMembershipTable::UpdateIAmAlive(MembershipEntryentry),3,2020-08-11 12:40:07-07:00,17,0.03420523138832998,374.0,390.0,4,37,5,32,4,556,0.007194244604316547,0.29340446168768186,6892,2673,4929,2062,3,3,3,3
96,C#,PowerShell,src/System.Management.Automation/engine/SessionStateVariableAPIs.cs,"SessionStateInternal::RemoveVariableAtScope(stringname,stringscopeID,boolforce)",4,2020-08-11 14:01:47-07:00,26,0.03048065650644783,1697.0,1731.0,5,38,4,34,5,1511,0.0033090668431502318,0.2053838484546361,22095,1282,8300,2006,4,4,4,4
97,C#,orleans,src/Orleans.Runtime/Catalog/ActivationData.cs,ActivationData::SetCollectionTicket(DateTimeticket),3,2020-08-11 12:40:07-07:00,9,0.013119533527696792,235.0,244.0,4,20,2,18,3,1420,0.0028169014084507044,0.016488845780795344,6892,2673,4929,2062,3,3,3,3
98,C#,PowerShell,src/Microsoft.PowerShell.Commands.Management/commands/management/SetWMIInstanceCommand.cs,SetWmiInstance::ProcessRecord(),15,2020-08-11 14:01:47-07:00,98,0.7153284671532847,76.0,183.0,5,120,13,107,4,1011,0.004945598417408506,0.2053838484546361,22095,1282,8300,2006,15,15,15,15
99,C#,ShareX,ShareX/Forms/TaskSettingsForm.cs,"TaskSettingsForm::btnCaptureCustomRegionSelectRectangle_Click(objectsender,EventArgse)",2,2020-08-11 20:24:58+03:00,11,0.009212730318257957,908.0,919.0,5,18,7,11,1,137,0.0364963503649635,0.3702962369895917,13785,753,6344,2498,2,2,2,2
100,C#,efcore,src/EFCore.Cosmos/Query/Internal/CosmosProjectionBindingExpressionVisitor.cs,CosmosProjectionBindingExpressionVisitor::VisitExtension(ExpressionextensionExpression),10,2020-08-11 14:40:49-07:00,45,0.08604206500956023,213.0,270.0,14,215,48,167,5,406,0.034482758620689655,0.8244147157190636,9456,3572,10538,2392,3,7,8,10
101,C#,PowerShell,src/Microsoft.PowerShell.Security/security/CmsCommands.cs,GetCmsMessageCommand::EndProcessing(),3,2020-08-11 14:01:47-07:00,34,0.08542713567839195,288.0,329.0,7,47,6,41,6,1583,0.004421983575489577,0.2053838484546361,22095,1282,8300,2006,3,3,3,3
102,C#,ShareX,ShareX.UploadersLib/FileUploaders/GfycatUploader.cs,GfycatUploader::RefreshAccessToken(),6,2020-08-11 20:24:58+03:00,25,0.09541984732824428,132.0,160.0,4,31,3,28,1,717,0.005578800557880056,0.5068054443554844,13785,753,6344,2498,6,6,6,6
103,C#,PowerShell,src/System.Management.Automation/engine/SessionStateNavigation.cs,"SessionStateInternal::MoveItemDynamicParameters(stringpath,stringdestination,CmdletProviderContextcontext)",3,2020-08-11 14:01:47-07:00,30,0.035211267605633804,1622.0,1658.0,6,40,4,36,6,1583,0.003790271636133923,0.2053838484546361,22095,1282,8300,2006,3,3,3,3
104,C#,PowerShell,src/System.Management.Automation/engine/remoting/common/throttlemanager.cs,"ThrottleManager::OperationCompleteHandler(objectsource,OperationStateEventArgsstateEventArgs)",5,2020-08-11 14:01:47-07:00,33,0.08967391304347826,460.0,515.0,5,71,16,55,4,983,0.00508646998982706,0.2053838484546361,22095,1282,8300,2006,5,5,5,5
105,C#,PowerShell,src/System.Management.Automation/DscSupport/CimDSCParser.cs,DscClassCache::GetCachedKeywords(),2,2020-08-11 14:01:47-07:00,16,0.005352960856473737,1296.0,1314.0,4,23,5,18,4,1175,0.003404255319148936,0.2053838484546361,22095,1282,8300,2006,2,2,2,2
106,C#,orleans,src/Orleans.Runtime/Hosting/EndpointOptionsExtensions.cs,EndpointOptionsExtensions::GetListeningProxyEndpoint(thisEndpointOptionsoptions),2,2020-08-11 12:40:07-07:00,4,0.03571428571428571,176.0,179.0,4,14,7,7,2,302,0.013245033112582781,0.55819592628516,6892,2673,4929,2062,3,3,3,2
107,C#,orleans,src/Orleans.Runtime/Scheduler/WorkItemGroup.cs,WorkItemGroup::EnqueueTask(Tasktask),10,2020-08-11 12:40:07-07:00,46,0.1111111111111111,173.0,229.0,13,132,34,98,8,1863,0.006977992485238862,0.016488845780795344,6892,2673,4929,2062,12,12,9,10
108,C#,efcore,src/EFCore.Relational/Query/SqlExpressions/SqlFunctionExpression.cs,SqlFunctionExpression::GetHashCode(),2,2020-08-11 14:40:49-07:00,14,0.046357615894039736,371.0,385.0,8,79,10,69,4,363,0.02203856749311295,0.8047658862876255,9456,3572,10538,2392,5,5,2,2
109,C#,PowerShell,src/System.Management.Automation/FormatAndOutput/common/FormatViewManager.cs,DefaultScalarTypes::IsTypeInList(Collection<string>typeNames),4,2020-08-11 14:01:47-07:00,12,0.023529411764705882,17.0,39.0,5,47,4,43,3,999,0.005005005005005005,0.2053838484546361,22095,1282,8300,2006,4,4,4,4
110,C#,efcore,src/EFCore/ChangeTracking/Internal/SnapshotFactoryFactory.cs,"SnapshotFactoryFactory::CreateConstructorExpression([NotNull]IEntityTypeentityType,[CanBeNull]ParameterExpressionparameter)",6,2020-08-11 14:40:49-07:00,42,0.2346368715083799,46.0,93.0,5,102,5,97,4,917,0.0054525627044711015,0.27801003344481606,9456,3572,10538,2392,6,6,6,6
111,C#,PowerShell,src/System.Management.Automation/engine/hostifaces/MshHostUserInterface.cs,TranscriptionOption::FlushContentToDisk(),4,2020-08-11 14:01:47-07:00,31,0.04360056258790436,1120.0,1157.0,5,48,11,37,5,1583,0.003158559696778269,0.2053838484546361,22095,1282,8300,2006,4,4,4,4
112,C#,orleans,src/Orleans.Core/Serialization/TypeUtilities.cs,TypeUtilities::OrleansTypeKeyString(thisTypet),7,2020-08-11 12:40:07-07:00,46,0.2035398230088496,115.0,163.0,5,115,18,97,4,1475,0.003389830508474576,0.016488845780795344,6892,2673,4929,2062,7,7,7,7
113,C#,efcore,src/EFCore/Internal/EntityFinder.cs,"EntityFinder<TEntity>::FindTracked(object[]keyValues,outIReadOnlyList<IProperty>keyProperties)",6,2020-08-11 14:40:49-07:00,27,0.09152542372881356,278.0,308.0,6,71,7,64,3,1464,0.004098360655737705,0.3766722408026756,9456,3572,10538,2392,7,7,6,6
114,C#,PowerShell,src/System.Management.Automation/utils/ClrFacade.cs,ClrFacade::ToDmtfDateTime(DateTimedate),5,2020-08-11 14:01:47-07:00,42,0.1926605504587156,324.0,387.0,5,66,3,63,4,1006,0.004970178926441352,0.2053838484546361,22095,1282,8300,2006,5,5,5,5
115,C#,efcore,test/EFCore.Specification.Tests/ManyToManyTrackingTestBase.cs,ManyToManyTrackingTestBase<TFixture>::Can_insert_many_to_many_with_payload(),3,2020-08-11 14:40:49-07:00,62,0.025060630557801132,2190.0,2264.0,4,87,13,74,2,11,0.36363636363636365,0.9891304347826086,9456,3572,10538,2392,3,3,3,3
116,C#,orleans,src/Orleans.Runtime/ConsistentRing/ConsistentRingProvider.cs,"ConsistentRingProvider::CalculateTargetSilo(uinthash,boolexcludeThisSiloIfStopping=true)",11,2020-08-11 12:40:07-07:00,31,0.1169811320754717,314.0,359.0,5,102,12,90,5,1049,0.004766444232602479,0.016488845780795344,6892,2673,4929,2062,11,11,11,11
117,C#,PowerShell,src/Microsoft.PowerShell.ConsoleHost/host/msh/CommandLineParameterParser.cs,CommandLineParameterParser::ShowHelp(),2,2020-08-11 14:01:47-07:00,11,0.010299625468164791,625.0,636.0,7,30,19,11,5,999,0.007007007007007007,0.2053838484546361,22095,1282,8300,2006,2,2,2,2
118,C#,orleans,src/OrleansProviders/Streams/Generator/GeneratorAdapterFactory.cs,Receiver::Initialize(TimeSpantimeout),2,2020-08-11 12:40:07-07:00,5,0.02475247524752476,234.0,238.0,5,11,1,10,5,586,0.008532423208191127,0.1585838991270611,6892,2673,4929,2062,1,1,1,2
119,C#,efcore,src/EFCore/Query/Internal/SubqueryMemberPushdownExpressionVisitor.cs,SubqueryMemberPushdownExpressionVisitor::VisitMethodCall(MethodCallExpressionmethodCallExpression),18,2020-08-11 14:40:49-07:00,65,0.38011695906432746,101.0,176.0,4,77,2,75,3,156,0.02564102564102564,0.842809364548495,9456,3572,10538,2392,10,10,10,18
120,C#,orleans,test/NonSilo.Tests/SchedulerTests/OrleansTaskSchedulerAdvancedTests_Set2.cs,OrleansTaskSchedulerAdvancedTests_Set2::ActivationSched_Turn_Execution_Order_Loop(),9,2020-08-11 12:40:07-07:00,96,0.14457831325301204,533.0,644.0,9,454,20,434,4,1237,0.007275666936135812,0.18622696411251213,6892,2673,4929,2062,8,8,9,9
